time,symbol,open,high,low,close,volume
2026-03-26T16:34:00Z,SPY,649.1,649.5,649.06,649.42,2828
2026-03-26T16:35:00Z,AMD,206.68,206.98,206.64,206.98,750
2026-03-26T16:35:00Z,NVDA,173.885,173.95,173.835,173.9,15373
2026-03-26T16:35:00Z,SPY,649.415,649.635,649.34,649.49,655
2026-03-26T16:36:00Z,AMD,206.82,206.855,206.8,206.855,960
2026-03-26T16:36:00Z,NVDA,173.88,173.96,173.83,173.94,8013
2026-03-26T16:36:00Z,SPY,649.485,649.645,649.485,649.635,1054
2026-03-26T16:37:00Z,AMD,207.13,207.13,207.01,207.08,1954
2026-03-26T16:37:00Z,NVDA,173.93,173.94,173.9,173.94,5136
2026-03-26T16:37:00Z,SPY,649.61,649.66,649.57,649.6,926
2026-03-26T16:38:00Z,AMD,206.97,206.97,206.97,206.97,290
2026-03-26T16:38:00Z,NVDA,173.94,173.94,173.845,173.86,2902
2026-03-26T16:38:00Z,SPY,649.44,649.455,649.355,649.355,442
2026-03-26T16:39:00Z,AMD,206.965,206.965,206.63,206.74,1549
2026-03-26T16:39:00Z,NVDA,173.865,173.925,173.76,173.775,6759
2026-03-26T16:39:00Z,SPY,649.165,649.18,649.135,649.135,404
2026-03-26T16:40:00Z,AMD,206.66,206.795,206.62,206.795,1666
2026-03-26T16:40:00Z,NVDA,173.78,173.835,173.76,173.83,8530
2026-03-26T16:40:00Z,SPY,649.15,649.16,649.085,649.1,665
2026-03-26T16:41:00Z,AMD,206.84,206.84,206.72,206.74,924
2026-03-26T16:41:00Z,NVDA,173.84,173.88,173.75,173.84,8934
2026-03-26T16:41:00Z,SPY,649.21,649.43,649.15,649.43,777
2026-03-26T16:42:00Z,AMD,206.69,206.705,206.56,206.67,1405
2026-03-26T16:42:00Z,NVDA,173.81,173.845,173.755,173.82,4541
2026-03-26T16:42:00Z,SPY,649.28,649.37,649.2,649.37,2093
2026-03-26T16:43:00Z,AMD,206.61,206.67,206.57,206.57,1196
2026-03-26T16:43:00Z,NVDA,173.84,173.865,173.785,173.82,7006
2026-03-26T16:43:00Z,SPY,649.36,649.36,649.36,649.36,257
2026-03-26T16:44:00Z,AMD,206.67,206.735,206.66,206.735,1686
2026-03-26T16:44:00Z,NVDA,173.84,173.97,173.83,173.89,29576
2026-03-26T16:44:00Z,SPY,649.32,649.615,649.32,649.435,2357
2026-03-26T16:45:00Z,AMD,206.82,206.82,206.62,206.62,1679
2026-03-26T16:45:00Z,NVDA,173.88,173.91,173.82,173.91,13568
2026-03-26T16:45:00Z,SPY,649.56,649.57,649.44,649.44,549
2026-03-26T16:46:00Z,AMD,206.54,206.58,206.46,206.465,1693
2026-03-26T16:46:00Z,NVDA,173.88,173.88,173.7,173.735,11285
2026-03-26T16:46:00Z,SPY,649.5,649.5,649.24,649.24,653
2026-03-26T16:47:00Z,AMD,206.44,206.44,206.26,206.26,777
2026-03-26T16:47:00Z,NVDA,173.74,173.76,173.68,173.695,13836
2026-03-26T16:47:00Z,SPY,649.27,649.36,649.22,649.36,627
2026-03-26T16:48:00Z,AMD,206.2,206.2,205.94,205.96,1329
2026-03-26T16:48:00Z,NVDA,173.705,173.715,173.59,173.605,23460
2026-03-26T16:48:00Z,SPY,649.36,649.36,649.17,649.2,472
2026-03-26T16:49:00Z,AMD,205.85,205.895,205.75,205.87,1196
2026-03-26T16:49:00Z,NVDA,173.6,173.62,173.475,173.61,15915
2026-03-26T16:49:00Z,SPY,649.23,649.23,648.945,649.12,2093
2026-03-26T16:50:00Z,AMD,205.95,205.98,205.51,205.51,4454
2026-03-26T16:50:00Z,NVDA,173.62,173.62,173.525,173.545,5325
2026-03-26T16:50:00Z,SPY,649.14,649.14,648.99,649.01,755
2026-03-26T16:51:00Z,AMD,205.64,205.78,205.64,205.68,1865
2026-03-26T16:51:00Z,NVDA,173.545,173.68,173.545,173.66,8372
2026-03-26T16:51:00Z,SPY,649.09,649.31,649.09,649.225,3334
2026-03-26T16:52:00Z,AMD,205.61,205.85,205.61,205.84,2471
2026-03-26T16:52:00Z,NVDA,173.7,173.81,173.685,173.75,18899
2026-03-26T16:52:00Z,SPY,649.3,649.505,649.3,649.35,5405
2026-03-26T16:53:00Z,AMD,205.745,205.935,205.745,205.865,1394
2026-03-26T16:53:00Z,NVDA,173.76,173.82,173.73,173.765,12678
2026-03-26T16:53:00Z,SPY,649.38,649.51,649.34,649.51,509
2026-03-26T16:54:00Z,AMD,206.03,206.11,205.91,206.095,1512
2026-03-26T16:54:00Z,NVDA,173.795,173.85,173.785,173.85,4982
2026-03-26T16:54:00Z,SPY,649.425,649.47,649.41,649.47,649
2026-03-26T16:55:00Z,AMD,206.11,206.17,206.02,206.14,1924
2026-03-26T16:55:00Z,NVDA,173.855,173.87,173.77,173.775,9259
2026-03-26T16:55:00Z,SPY,649.48,649.49,649.35,649.415,1564
2026-03-26T16:56:00Z,AMD,206.06,206.31,206.0,206.31,1746
2026-03-26T16:56:00Z,NVDA,173.75,173.905,173.75,173.905,7483
2026-03-26T16:56:00Z,SPY,649.32,649.52,649.31,649.52,2755
2026-03-26T16:57:00Z,AMD,206.51,206.76,206.51,206.76,995
2026-03-26T16:57:00Z,NVDA,173.895,173.895,173.81,173.81,12535
2026-03-26T16:57:00Z,SPY,649.49,649.505,649.475,649.475,229
2026-03-26T16:58:00Z,AMD,206.68,206.68,206.52,206.52,1204
2026-03-26T16:58:00Z,NVDA,173.77,173.815,173.73,173.81,9142
2026-03-26T16:58:00Z,SPY,649.475,649.51,649.38,649.46,1992
2026-03-26T16:59:00Z,AMD,206.47,206.47,206.35,206.45,744
2026-03-26T16:59:00Z,NVDA,173.8,173.84,173.74,173.84,8956
2026-03-26T16:59:00Z,SPY,649.535,649.72,649.535,649.7,1309
2026-03-26T17:00:00Z,AMD,206.42,206.43,206.33,206.43,1058
2026-03-26T17:00:00Z,NVDA,173.835,173.94,173.77,173.92,13105
2026-03-26T17:00:00Z,SPY,649.66,650.07,649.59,650.05,1641
2026-03-26T17:01:00Z,AMD,206.42,206.42,206.27,206.27,1547
2026-03-26T17:01:00Z,NVDA,173.92,174.0,173.875,173.88,12923
2026-03-26T17:01:00Z,SPY,649.98,650.09,649.86,649.95,1762
2026-03-26T17:02:00Z,AMD,206.19,206.31,206.19,206.31,722
2026-03-26T17:02:00Z,NVDA,173.86,173.86,173.71,173.735,8861
2026-03-26T17:02:00Z,SPY,649.95,649.95,649.64,649.805,1772
2026-03-26T17:03:00Z,AMD,206.26,206.26,206.14,206.14,646
2026-03-26T17:03:00Z,NVDA,173.75,173.81,173.71,173.715,6076
2026-03-26T17:03:00Z,SPY,649.73,649.75,649.65,649.67,1339
2026-03-26T17:04:00Z,AMD,206.13,206.13,206.01,206.05,976
2026-03-26T17:04:00Z,NVDA,173.72,173.73,173.645,173.655,5055
2026-03-26T17:04:00Z,SPY,649.72,649.72,649.42,649.44,1181
2026-03-26T17:05:00Z,AMD,206.08,206.22,206.08,206.22,352
2026-03-26T17:05:00Z,NVDA,173.67,173.695,173.63,173.645,5020
2026-03-26T17:05:00Z,SPY,649.48,649.6,649.48,649.6,444
2026-03-26T17:06:00Z,AMD,206.315,206.315,206.315,206.315,130
2026-03-26T17:06:00Z,NVDA,173.635,173.715,173.635,173.665,6230
2026-03-26T17:06:00Z,SPY,649.66,649.66,649.56,649.6,2847
2026-03-26T17:07:00Z,AMD,206.24,206.24,206.13,206.13,939
2026-03-26T17:07:00Z,NVDA,173.665,173.665,173.6,173.645,4804
2026-03-26T17:07:00Z,SPY,649.57,649.57,649.4,649.4,269
2026-03-26T17:08:00Z,AMD,206.11,206.2,206.11,206.18,942
2026-03-26T17:08:00Z,NVDA,173.615,173.7,173.585,173.7,12204
2026-03-26T17:08:00Z,SPY,649.44,649.44,649.41,649.41,613
2026-03-26T17:09:00Z,AMD,206.27,206.28,206.03,206.19,1370
2026-03-26T17:09:00Z,NVDA,173.72,173.735,173.705,173.735,3869
2026-03-26T17:09:00Z,SPY,649.6,649.61,649.58,649.61,255
2026-03-26T17:10:00Z,AMD,205.97,205.97,205.89,205.955,686
2026-03-26T17:10:00Z,NVDA,173.72,173.72,173.61,173.675,4058
2026-03-26T17:10:00Z,SPY,649.49,649.49,649.31,649.36,767
2026-03-26T17:11:00Z,AMD,205.92,206.02,205.92,206.0,1122
2026-03-26T17:11:00Z,NVDA,173.66,173.675,173.635,173.675,5129
2026-03-26T17:11:00Z,SPY,649.25,649.295,649.25,649.27,648
2026-03-26T17:12:00Z,AMD,206.07,206.08,206.05,206.05,452
2026-03-26T17:12:00Z,NVDA,173.68,173.81,173.68,173.81,6849
2026-03-26T17:12:00Z,SPY,649.2,649.29,649.13,649.29,634
2026-03-26T17:13:00Z,AMD,206.0,206.09,206.0,206.09,520
2026-03-26T17:13:00Z,NVDA,173.78,173.81,173.77,173.81,4472
2026-03-26T17:13:00Z,SPY,649.235,649.285,649.16,649.16,575
2026-03-26T17:14:00Z,AMD,206.13,206.24,205.95,205.99,1818
2026-03-26T17:14:00Z,NVDA,173.835,173.885,173.82,173.85,9291
2026-03-26T17:14:00Z,SPY,649.29,649.29,648.97,648.97,357
2026-03-26T17:15:00Z,AMD,206.045,206.08,206.01,206.08,893
2026-03-26T17:15:00Z,NVDA,173.795,173.845,173.75,173.835,6997
2026-03-26T17:15:00Z,SPY,649.0,649.08,648.99,649.065,3293
2026-03-26T17:16:00Z,AMD,206.17,206.17,206.09,206.09,575
2026-03-26T17:16:00Z,NVDA,173.845,173.935,173.845,173.915,18853
2026-03-26T17:16:00Z,SPY,649.12,649.16,649.09,649.16,327
2026-03-26T17:17:00Z,AMD,206.22,206.22,206.19,206.2,756
2026-03-26T17:17:00Z,NVDA,173.92,173.96,173.895,173.915,11930
2026-03-26T17:17:00Z,SPY,649.19,649.19,649.16,649.16,169
2026-03-26T17:18:00Z,AMD,206.25,206.27,206.13,206.13,742
2026-03-26T17:18:00Z,NVDA,173.935,173.945,173.72,173.745,10400
2026-03-26T17:18:00Z,SPY,649.25,649.25,648.92,648.92,1110
2026-03-26T17:19:00Z,AMD,206.16,206.22,206.14,206.17,1618
2026-03-26T17:19:00Z,NVDA,173.735,173.85,173.72,173.785,5223
2026-03-26T17:19:00Z,SPY,649.1,649.13,649.1,649.13,169
2026-03-26T17:20:00Z,AMD,206.03,206.04,205.845,205.845,941
2026-03-26T17:20:00Z,NVDA,173.78,173.78,173.63,173.66,6188
2026-03-26T17:20:00Z,SPY,649.15,649.15,648.75,648.76,5630
2026-03-26T17:21:00Z,AMD,205.86,205.95,205.81,205.81,1275
2026-03-26T17:21:00Z,NVDA,173.665,173.665,173.43,173.435,14603
2026-03-26T17:21:00Z,SPY,648.74,648.74,648.51,648.51,1004
2026-03-26T17:22:00Z,AMD,205.7,205.855,205.7,205.755,1575
2026-03-26T17:22:00Z,NVDA,173.44,173.555,173.44,173.51,6991
2026-03-26T17:22:00Z,SPY,648.495,648.63,648.37,648.42,3923
2026-03-26T17:23:00Z,AMD,205.81,205.81,205.72,205.72,666
2026-03-26T17:23:00Z,NVDA,173.55,173.55,173.515,173.535,5141
2026-03-26T17:23:00Z,SPY,648.42,648.605,648.39,648.575,2208
2026-03-26T17:24:00Z,AMD,205.71,205.795,205.47,205.47,1063
2026-03-26T17:24:00Z,NVDA,173.52,173.54,173.41,173.435,10119
2026-03-26T17:24:00Z,SPY,648.45,648.6,648.29,648.325,1020
2026-03-26T17:25:00Z,AMD,205.43,205.43,205.3,205.3,793
2026-03-26T17:25:00Z,NVDA,173.41,173.465,173.35,173.44,5930
2026-03-26T17:25:00Z,SPY,648.365,648.365,648.16,648.3,1147
2026-03-26T17:26:00Z,AMD,205.4,205.56,205.4,205.56,442
2026-03-26T17:26:00Z,NVDA,173.425,173.48,173.425,173.445,4705
2026-03-26T17:26:00Z,SPY,648.285,648.38,648.23,648.23,1382
2026-03-26T17:27:00Z,AMD,205.61,205.645,205.505,205.56,1068
2026-03-26T17:27:00Z,NVDA,173.455,173.47,173.435,173.445,5475
2026-03-26T17:27:00Z,SPY,648.25,648.25,648.0,648.2,1517
2026-03-26T17:28:00Z,AMD,205.53,205.63,205.31,205.31,1410
2026-03-26T17:28:00Z,NVDA,173.485,173.5,173.45,173.48,4880
2026-03-26T17:28:00Z,SPY,648.18,648.34,648.18,648.34,1085
2026-03-26T17:29:00Z,AMD,205.345,205.47,205.345,205.45,1133
2026-03-26T17:29:00Z,NVDA,173.44,173.545,173.42,173.545,10794
2026-03-26T17:29:00Z,SPY,648.35,648.61,648.35,648.6,9206
2026-03-26T17:30:00Z,AMD,205.49,205.71,205.49,205.675,1936
2026-03-26T17:30:00Z,NVDA,173.535,173.665,173.52,173.64,5169
2026-03-26T17:30:00Z,SPY,648.63,648.78,648.57,648.58,1119
2026-03-26T17:31:00Z,AMD,205.735,205.82,205.7,205.82,2338
2026-03-26T17:31:00Z,NVDA,173.595,173.595,173.44,173.445,4371
2026-03-26T17:31:00Z,SPY,648.59,648.59,648.33,648.36,1551
2026-03-26T17:32:00Z,AMD,205.82,206.06,205.77,206.06,2394
2026-03-26T17:32:00Z,NVDA,173.44,173.52,173.425,173.505,6526
2026-03-26T17:32:00Z,SPY,648.25,648.62,648.24,648.62,1413
2026-03-26T17:33:00Z,AMD,206.13,206.64,206.13,206.515,2916
2026-03-26T17:33:00Z,NVDA,173.515,173.66,173.515,173.655,4082
2026-03-26T17:33:00Z,SPY,648.61,648.83,648.61,648.83,2868
2026-03-26T17:34:00Z,AMD,206.54,206.54,206.38,206.52,1268
2026-03-26T17:34:00Z,NVDA,173.7,173.7,173.615,173.64,5547
2026-03-26T17:34:00Z,SPY,648.86,648.94,648.84,648.94,750
2026-03-26T17:35:00Z,AMD,206.47,206.47,206.16,206.16,815
2026-03-26T17:35:00Z,NVDA,173.65,173.67,173.555,173.62,7868
2026-03-26T17:35:00Z,SPY,648.91,649.02,648.735,648.8,1206
2026-03-26T17:36:00Z,AMD,206.34,206.39,206.17,206.17,1237
2026-03-26T17:36:00Z,NVDA,173.62,173.655,173.54,173.56,5985
2026-03-26T17:36:00Z,SPY,648.86,648.91,648.76,648.76,787
2026-03-26T17:37:00Z,AMD,206.22,206.22,206.13,206.165,998
2026-03-26T17:37:00Z,NVDA,173.49,173.525,173.48,173.515,5042
2026-03-26T17:37:00Z,SPY,648.74,648.74,648.56,648.56,1553
2026-03-26T17:38:00Z,AMD,206.02,206.14,206.02,206.02,1209
2026-03-26T17:38:00Z,NVDA,173.5,173.59,173.49,173.5,20523
2026-03-26T17:38:00Z,SPY,648.58,648.81,648.58,648.7,456
2026-03-26T17:39:00Z,AMD,206.105,206.13,206.105,206.13,517
2026-03-26T17:39:00Z,NVDA,173.48,173.48,173.365,173.39,7530
2026-03-26T17:39:00Z,SPY,648.665,648.665,648.5,648.51,449
2026-03-26T17:40:00Z,AMD,206.0,206.07,206.0,206.07,294
2026-03-26T17:40:00Z,NVDA,173.385,173.39,173.28,173.39,12591
2026-03-26T17:40:00Z,SPY,648.44,648.44,648.28,648.31,2916
2026-03-26T17:41:00Z,AMD,206.105,206.16,206.03,206.03,1502
2026-03-26T17:41:00Z,NVDA,173.37,173.4,173.31,173.325,4395
2026-03-26T17:41:00Z,SPY,648.4,648.4,648.22,648.22,573
2026-03-26T17:42:00Z,AMD,206.06,206.15,206.01,206.01,1129
2026-03-26T17:42:00Z,NVDA,173.35,173.41,173.23,173.32,8865
2026-03-26T17:42:00Z,SPY,648.37,648.37,648.06,648.06,691
2026-03-26T17:43:00Z,AMD,206.06,206.17,205.87,205.87,1530
2026-03-26T17:43:00Z,NVDA,173.305,173.305,173.04,173.075,18061
2026-03-26T17:43:00Z,SPY,648.105,648.145,647.82,647.885,575
2026-03-26T17:44:00Z,AMD,205.9,206.02,205.75,205.76,2482
2026-03-26T17:44:00Z,NVDA,173.11,173.125,172.98,172.98,25076
2026-03-26T17:44:00Z,SPY,647.96,647.98,647.94,647.98,558
2026-03-26T17:45:00Z,AMD,205.75,205.82,205.52,205.59,2829
2026-03-26T17:45:00Z,NVDA,172.97,173.03,172.945,173.0,7097
2026-03-26T17:45:00Z,SPY,647.94,648.01,647.9,647.905,694
2026-03-26T17:46:00Z,AMD,205.54,205.65,205.53,205.53,1789
2026-03-26T17:46:00Z,NVDA,173.02,173.04,172.93,172.94,6616
2026-03-26T17:46:00Z,SPY,648.0,648.0,647.915,647.915,566
2026-03-26T17:47:00Z,AMD,205.42,205.73,205.42,205.64,827
2026-03-26T17:47:00Z,NVDA,172.94,172.99,172.83,172.92,15153
2026-03-26T17:47:00Z,SPY,647.83,647.91,647.71,647.87,1336
2026-03-26T17:48:00Z,AMD,205.64,205.64,205.6,205.6,847
2026-03-26T17:48:00Z,NVDA,172.92,172.95,172.76,172.76,8154
2026-03-26T17:48:00Z,SPY,647.88,647.9,647.75,647.77,1563
2026-03-26T17:49:00Z,AMD,205.56,205.56,205.43,205.43,917
2026-03-26T17:49:00Z,NVDA,172.8,172.83,172.665,172.665,13327
2026-03-26T17:49:00Z,SPY,647.725,647.725,647.585,647.595,1174
2026-03-26T17:50:00Z,AMD,205.32,205.34,205.145,205.34,4862
2026-03-26T17:50:00Z,NVDA,172.645,172.65,172.49,172.56,15538
2026-03-26T17:50:00Z,SPY,647.45,647.45,647.19,647.32,4390
2026-03-26T17:51:00Z,AMD,205.33,205.33,204.9,205.16,4035
2026-03-26T17:51:00Z,NVDA,172.54,172.65,172.46,172.49,17539
2026-03-26T17:51:00Z,SPY,647.325,647.34,647.28,647.31,673
2026-03-26T17:52:00Z,AMD,205.27,205.47,205.27,205.35,2084
2026-03-26T17:52:00Z,NVDA,172.5,172.625,172.5,172.595,5846
2026-03-26T17:52:00Z,SPY,647.41,647.495,647.335,647.335,3275
